#CODE;ENGLISH;;;;;;;;;;;RUSSIAN;;x
EVTNAME39100;The Knights of St. John;;;;;;;;;;;Pûöàðè Ñâ. Èîàííà;;x
EVTDESC39706B;The Hagia Sofia for centuries the center of Orthodox Christendom is now back in Orthodox hands. [From.GetTitledFirstName] has granted the cathedral back to its rightful ruler so that the Ecumenical Patriarch may once again lead the Patriarchate from accommodations befitting his stature. The Ecumenical Patriarch shall soon take up his abode in the offices historically occupied by his predecessors.;;;;;;;;;;;Ñîáîð Ñâÿòîé Ñîôèè, êîòîðûé íà ïðîòÿæåíèè âåêîâ ÿâëÿëñÿ öåíòðîì îðòîäîêñàëüíîãî õðèñòèàíñòâà, òåïåðü ñíîâà âåðíóëñÿ â ðóêè ïðàâîñëàâíûõ. [From.GetTitledFirstName] ïðåäîñòàâèë[From.GetEndA] ñîáîð Âñåëåíñêîìó ïàòðèàðõó â ñîîòâåòñòâèè ñ åãî ïîëîæåíèåì, è ñêîðî îí çàéì¸ò ñâî¸ ìåñòî â ïîêîÿõ, êîòîðûå èñòîðè÷åñêè çàíèìàëè åãî ïðåäøåñòâåííèêè.;;x
EVTDESC39800;I should dedicate myself to a particular deity so that I may rule more effectively. Desi would bless the realm with wealth while Parn would bring me good fortune. Nanaiya, Goddess of fertility, would ensure that my dynasty never ends.;;;;;;;;;;;×òîáû ëó÷øå ïðàâèòü, ÿ äîëæ[Root.GetNaEn] ïîñâÿòèòü ñåáÿ êîíêðåòíîìó áîæåñòâó. Äýñè ñäåëàåò ñòðàíó áîãà÷å, à Ïàðí ïðèíåñ¸ò ìíå óäà÷ó. Íàíàéÿ, áîãèíÿ ïëîäîðîäèÿ, ïîìîæåò ìîåé äèíàñòèè ïðîäîëæàòüñÿ âå÷íî.;;x
EVTDESC39801;Choosing any of these as a personal deity would be a testament to my piety. Weshparkar, God of wind, both creates and destroys. Wishaghn, God of victory, would guide my armies in battle and Zurvan, the eternal God of time, would offer me divine wisdom.;;;;;;;;;;;Âûáîð áîæåñòâà-ïîêðîâèòåëÿ ìîæåò ñòàòü ñâèäåòåëüñòâîì ìîåãî áëàãî÷åñòèÿ. Âåøïàðêàð, áîã âåòðà - òâîðåö è ðàçðóøèòåëü. Âèøàãí, áîã ïîáåäû, ïîâåäåò ìîè âîéñêà ê óñïåõó, à Çóðâàí, âå÷íûé áîã âðåìåíè, ìîæåò ïðåäëîæèòü ìíå íåáåñíóþ ìóäðîñòü.;;x
EVTDESC39802;I should dedicate myself to a particular deity so that I may rule more effectively.;;;;;;;;;;;×òîáû ëó÷øå ïðàâèòü, ÿ äîëæ[Root.GetNaEn] ïîñâÿòèòü ñåáÿ êîíêðåòíîìó áîæåñòâó.;;x
EVTDESC39803;Choosing any of these as a personal deity would be a testament to my piety.;;;;;;;;;;;Âûáîð îäíîãî èç ýòèõ áîæåñòâ â êà÷åñòâå ïîêðîâèòåëÿ ñìîæåò ïîêàçàòü ìî¸ áëàãî÷åñòèå.;;x
EVTDESC39810;As the world is plunged into a period of holy wars, [From.GetTitledName] has called forth the greatest warriors of the land to defend the Patriarch of Alexandria. This newly formed order of Saint Anthony will safeguard the Miaphysite faith against all heathens.;;;;;;;;;;;Ìèð ïîãðóçèëñÿ â ïó÷èíó ñâÿùåííûõ âîéí, è [From.GetTitledName] ïðèçâàë[From.GetEndA] âåëèêèõ âîèíîâ, ÷òîáû çàùèòèòü Àëåêñàíäðèéñêîãî ïàòðèàðõà. Îòíûíå îðäåí Ñâÿòîãî Àíòîíèÿ áóäåò îõðàíÿòü ìèàôèçèòñêóþ âåðó îò íåâåðíûõ è ÿçû÷íèêîâ.;;x
EVTDESC39811;As the world is plunged into a period of holy wars, [From.GetTitledName] has called forth the greatest warriors of the land to defend the Nestorian Patriarch. This newly formed order of Saint Addai will safeguard the Nestorian faith against all heathens.;;;;;;;;;;;Ìèð ïîãðóçèëñÿ â ïó÷èíó ñâÿùåííûõ âîéí, è [From.GetTitledName] ïðèçâàë[From.GetEndA] âåëèêèõ âîèíîâ, ÷òîáû çàùèòèòü Íåñòîðèàíñêîãî ïàòðèàðõà. Îòíûíå îðäåí Ñâÿòîãî Ôàääåÿ áóäåò îõðàíÿòü ìèàôèçèòñêóþ âåðó îò íåâåðíûõ è ÿçû÷íèêîâ.;;x
EVTDESC39812;Bema is the most important religious event for us Manichaeans. It is held in honor of the Prophet Mani and his suffering at the hands of Shahanshah Shapur I. During vernal equinox, we gather to remember the deeds of our prophet.;;;;;;;;;;;Áåìà - ñàìîå âàæíîå ñîáûòèÿ äëÿ íàñ, ìàíèõååâ. Îíî ïðîâîäèòñÿ â ÷åñòü ïðîðîêà Ìàíè è åãî ñòðàäàíèé îò ðóê Øàõàíøàõà Øàïóðà I. Âî âðåìÿ âåñåííåãî ðàâíîäåíñòâèÿ, ìû ñîáèðàåìñÿ, ÷òîáû âñïîìíèòü î äåëàõ íàøåãî ïðîðîêà.;;x
EVTDESC39813;You have been invited to join your liege, [From.GetTitledFirstName], at the Bema feast [From.GetSheHe] is hosting this year. This ritual dinner is held during vernal equinox and involves remembering the life and death of our Prophet Mani.;;;;;;;;;;;Âàø[From.GetEndA] [From.GetLordLady] [From.GetTitledFirstName] ïðèãëàñèë[From.GetEndA] Âàñ íà ïðàçäíèê Áåìà. Òðàäèöèîííûé ïðàçäíè÷íûé óæèí ïðîâîäèòñÿ â äåíü âåñåííåãî ðàâíîäåíñòâèÿ, âî âðåìÿ êîòîðîãî âñïîìèíàþò î æèçíè è ñìåðòè ïðîðîêà Ìàíè.;;x
EVTDESC39814;[From.GetTitledFirstName] has refused your invitation to the Bema festival, claiming [From.GetSheHe] has other plans.;;;;;;;;;;;[From.GetTitledFirstName] îòêàçà[From.GetLasLsya] îò ïðèãëàøåíèÿ íà ïðàçäíèê Áåìà, ñêàçàë[From.GetEndA], ó í[From.GetHersHis] äðóãèå ïëàíû.;;x
EVTDESC39815;The festival begins. The five-stepped altar has been covered in precious fabrics. Guests have fasted before the festival to purify themselves for the holy occasion. As the Mahistan leading the ceremony kneels in prayer, everyone else does the same and bows their heads.;;;;;;;;;;;Ïðàçäíèê íà÷àëñÿ. Ïÿòèñòóïåí÷àòûé àëòàðü áûë íàêðûò äîðîãèìè òêàíÿìè. Ãîñòè äîëãî ïîñòèëèñü ïåðåä ïðàçäíèêîì, è êîãäà ìàõèñòàí, âåäóùèé öåðåìîíèþ, ñêëîíèëñÿ â ìîëèòâå, âñå ïîñëåäîâàëè åãî ïðèìåðó.;;x
EVTDESC39816;Bema goes on for a long time, with prayers, remembrance of Mani's deeds and studying of the holy books. All those in attendance feel humbled by the wisdom of our Prophet. Truly, Mani, the Seal of the Prophets, was a blessing for all mankind.;;;;;;;;;;;Áåìà â ñàìîì ðàçãàðå, ìîëèòâû, ðàçãîâîðû î ïîäâèãàõ Ìàíè, öèòèðîâàíèå ñâÿùåííûõ êíèã - âñå ÷óâñòâóþò ãëóáîêîå áëàãîãîâåíèå ïåðåä ìóäðîñòüþ Ïðîðîêà. Âîèñòèíó, Ìàíè, Ïå÷àòü Ïðîðîêîâ, áûë áëàãîñëîâåíèåì äëÿ âñåãî ÷åëîâå÷åñòâà.;;x
EVTDESC39817;The Bema lasts well into the night, but all good things must end. You return home to celebrate the rest of Passover, but you and most of the other guests seem to agree that the Bema dinner was well worth the trip.;;;;;;;;;;;Áåìà ïðîäîëæàåòñÿ óæå âåñü âå÷åð, íî âñ¸ õîðîøåå ðàíî èëè ïîçäíî çàêàí÷èâàåòñÿ. Âû âîçâðàùàåòåñü äîìîé, ÷òîáû îòïðàçäíîâàòü Ïàñõó, íî êàê è áîëüøèíñòâî ãîñòåé, Âû ñîãëàñíû, ÷òî ýòîò ïðàçäíèê óäàëñÿ íà ñëàâó è ïîåçäêà ñòîèëà òîãî.;;x
EVTDESC39820;According to legend, Persian king Hushang discovered the secret of fire in the hallowed past and brought it to benefit all people. We Mazdans celebrate this with the 'Jashn-e-Sadeh' festival. It is held to honor fire and to defeat the forces of darkness, frost, and cold.;;;;;;;;;;;"Ñîãëàñíî ëåãåíäå, ïåðñèäñêèé ïðàâèòåëü Õóøàíã ðàñêðûë ñåêðåò îãíÿ â äàë¸êîì ïðîøëîì è ïåðåäàë åãî ëþäÿì. Ìû, ìàçäåèñòû, ïðàçäíóåì ýòî ñîáûòèå íà ïðàçäíèêå ""Äàøíè Ñàäà"". Îí ïðîâîäîèòñÿ â ÷åñòü îãíÿ ðàäè ïîáåäû íàä ñèëàìè òüìû è õîëîäà.";;x
EVTDESC39821;Your liege, [From.GetTitledName], has sent you an invitation to a Jashan-e-Sadeh festival, so that the whole realm might celebrate the glory of fire and wish for the return of spring!;;;;;;;;;;;Âàø[From.GetEndA] [From.GetLordLady] [From.GetTitledFirstName] ïðèãëàøàåò Âàñ íà ïðàçäíèê Äæàøíè Ñàäà, èáî âñÿ ñòðàíà äîëæíà îòìåòèòü ñëàâó îãíÿ è ïîæåëàòü ñêîðîãî íàñòóïëåíèÿ âåñíû!;;x
EVTDESC39822;Your vassal, [From.GetTitledName], has refused your invitation to the Sadeh festival...;;;;;;;;;;;Âàø âàññàë [From.GetTitledFirstName] îòêëîíèë[From.GetEndA] ïðèãëàøåíèå íà ïðàçäíèê Ñàäà...;;x
EVTDESC39823;A festive mood is in the air! Bonfires are being built near the temples and lakes, fathers have taken their sons to gather wood for the pyres, while the women prepare food for the festival.;;;;;;;;;;;Äóõ ïðàçäíèêà âèòàåò â âîçäóõå! Âîçëå õðàìîâ è îç¸ð ãîðÿò êîñòðû, îòöû áåðóò ñâîèõ ñûíîâåé ñ ñîáîé ðóáèòü äðîâà, ïîêà æåíøèíû ãîòîâÿò óãîùåíèå äëÿ ïðàçäíèêà.;;x
EVTDESC39824;All is ready for the Jashn-e-Sadeh. The temples are full of worshippers, people gather wood for the fires and a festive mood is growing.;;;;;;;;;;;Âñ¸ ãîòîâî äëÿ Äæàøè Ñàäà. Õðàìû ïîëíû ïî÷èòàòåëåé, ëþäè ñîáèðàþò äðîâà äëÿ îãíÿ, ïîâñþäó öàðèò ïðàçäíè÷íîå íàñòðîåíèå.;;x
EVTDESC39825;A group of priests carry the sacred fire to the throne room. Your vassals follow them and are directed to their seats by servants.;;;;;;;;;;;Ãðóïïà æðåöîâ ïðèíåñëà ñâÿùåííûé îãîíü â òðîííûé çàë. Âàøè âàññàëû âîøëè âñëåä çà íèìè è òåïåðü ñëóãè ðàññàæèâàþò èõ íà ñâîè ìåñòà.;;x
EVTDESC39826;A group of Mobads has brought forth a sacred fire from a nearby temple. You and other guests follow them to your liege's feast hall and take your designated seats in the banquet table.;;;;;;;;;;;Ãðóïïà ìîäåáîâ ïðèíåñëà ñâÿùåííûé îãîíü èç áëèæàéøåãî õðàìà. Âû è äðóãèå ãîñòè ïðîñëåäîâàëè çà íèìè è óñåëèñü çà ïðàçäíè÷íûé ñòîë â òðîííîì çàëå Âàøå[Root.Liege.GetYGo] [Root.Liege.GetLordLadyGEN].;;x
EVTDESC39827;The celebrations are finally over. You have feasted on bountiful food while outside the bonfires have burned out, having successfully driven away the demons of frost and cold. Soon the light of summer shall be upon us!;;;;;;;;;;;Ïðàçäíèê íàêîíåö çàêîí÷èëñÿ. Âû îòâåäàëè èçûñêàííûõ óãîùåíèé, à ñíàðóæè äîãîðåëè êîñòðû, ïðîãíàâ äåìîíîâ òüìû è õîëîäà. Ñêîðî ñâåò ëåòíåãî ñîëíöà âîññèÿåò íàä âñåìè íàìè!;;x
EVTDESC39828;The feast is over. Priests carry the sacred fire back to the temple while outside the bonfires have burned out, having successfully driven away the demons of frost and cold. Soon the light of summer shall be upon us!;;;;;;;;;;;Ïðàçäíèê çàêîí÷èëñÿ. Æðåöû óíåñëè ñâÿùåííûå îãîíü îáðàòíî â õðàì, à ñíàðóæè äîãîðåëè êîñòðû, ïðîãíàâ äåìîíîâ òüìû è õîëîäà. Ñêîðî ñâåò ëåòíåãî ñîëíöà âîññèÿåò íàä âñåìè íàìè!;;x
EVTDESC39830;As part of the Jashn-e-Sadeh, the Mobads bless their communities with Atash Niyayesh - the litany of fire. As a sovereign, you are expected to attend the ceremony in your capital.;;;;;;;;;;;×àñòü öåðåìîíèè Äæàøíè Ñàäà - áëàãîñëîâåíèå ìîáåäàìè ñâîèõ ïðèõîæàí ëèòàíèåé îãíÿ, êîòîðàÿ íàçûâàåòñÿ Àòàø Íèÿåø. Êàê ïðàâèòåëü, Âû ðàññ÷èòûâàåòå, ÷òî ýòî ïðîèçîéä¸ò â Âàøåé ñòîëèöå.;;x
EVTDESC39831;As part of the Jashn-e-Sadeh, the Mobads bless their communities with Atash Niyayesh - the litany of fire. As a guest of your liege's, you are expected to attend.;;;;;;;;;;;×àñòü öåðåìîíèè Äæàøíè Ñàäà - áëàãîñëîâåíèå ìîáåäàìè ñâîèõ ïðèõîæàí ëèòàíèåé îãíÿ, êîòîðàÿ íàçûâàåòñÿ Àòàø Íèÿåø. Êàê ãîñòü ñâîå[Root.Liege.GetYGo] [Root.Liege.GetLordLadyGEN], Âû îæèäàåòå, ÷òî áóäåòå ó÷àñòîâîâàòü ïðè ýòîì ñîáûòèè.;;x
EVTOPTA39000;Where is my [Root.Holder.GetLordSpiritualName]!?;;;;;;;;;;;Ãäå æå [Root.Holder.GetLordSpiritualName]?!;;x
EVTOPTA39001;This ugly weed must be rooted out!;;;;;;;;;;;Ýòîò óðîäëèâûé ñîðíÿê äîëæåí áûòü âûêîð÷åâàí!;;x
EVTOPTA39010;I must spread the word!;;;;;;;;;;;ß áóäó ðàñïðîñòðàíÿòü ñëîâî áîæüå!;;x
EVTOPTA39020;Attempt to convert a friend;;;;;;;;;;;Ïîïûòàéòåñü îáðàòèòü äðóãà â ñâîþ âåðó;;x
EVTOPTA39021;Embrace the new Faith!;;;;;;;;;;;Ïðèíÿòü íîâóþ âåðó!;;x
EVTOPTA39022;Praise be!;;;;;;;;;;;Ýòî äîñòîéíî ïîõâàëû!;;x
EVTOPTA39023;Never!;;;;;;;;;;;Íèêîãäà!;;x
EVTOPTA39024;Accept my fate;;;;;;;;;;;Ïðèíÿòü ñâîþ ñóäüáó;;x
EVTOPTA39025;Well, I did try...;;;;;;;;;;;Íó, ñòîèëî ïîïûòàòüñÿ...;;x
EVTOPTA39026;[Root.Religion.GetRandomGodNameCap] be praised!;;;;;;;;;;;Õâàëà [Root.GetReligionHighGodDAT]!;;x
EVTOPTA39100;Pro Fide, Pro Utilitate Hominum;;;;;;;;;;;Pro Fide, Pro Utilitate Hominum!;;x
EVTOPTA39101;Non nobis Domine;;;;;;;;;;;Non nobis Domine.;;x
EVTOPTA39102;Helfen, Wehren, Heilen;;;;;;;;;;;Helfen - Wehren - Heilen;;x
EVTOPTA39200;Send a Papal emissary with funds;;;;;;;;;;;Ïîøëèòå ïàïñêîãî ýìèññàðà ñ äåíüãàìè.;;x
EVTOPTA39201;Ave Maria!;;;;;;;;;;;Àâå Ìàðèÿ!;;x
EVTOPTA39210;The Church will allow him to do penance for absolution.;;;;;;;;;;;Öåðêîâü ïîçâîëèò åìó ïðèíÿòü åïèòèìèþ äëÿ ïðîùåíèÿ.;;x
EVTOPTA39211;I'm on my knees saying Ave Maria's.;;;;;;;;;;;"ß íà êîëåíÿõ ïîâòîðÿþ ""Àâå Ìàðèÿ"".";;x
EVTOPTA39213;May God have mercy on [From.GetHerHis] soul...;;;;;;;;;;;Î, Áîæå, áóäü ìèëîñòèâ ê äóøå [From.GetHersHis]...;;x
EVTOPTA39220;Write a letter to the Pope;;;;;;;;;;;Íàïèñàòü ïèñüìî Ïàïå Ðèìñêîìó;;x
EVTOPTA39221;The Throne of St. Peter must be obeyed!;;;;;;;;;;;Òðîíó Ñâ.Ïåòðà íóæíî ïîâèíîâàòüñÿ!;;x
EVTOPTA39222;Slit his throat!;;;;;;;;;;;Ïåðåðåæüòå åìó ãëîòêó!;;x
EVTOPTA39223;I can't keep a man of God imprisoned.;;;;;;;;;;;ß íå ìîãó äåðæàòü â òþðüìå èñòèííîãî ñûíà áîæüåãî.;;x
EVTOPTA39224;Praise the Lord!;;;;;;;;;;;Õâàëà Ãîñïîäó!;;x
EVTOPTA39225;My God, My God, why have you forsaken me?;;;;;;;;;;;Áîæå ìîé, ïî÷åìó Òû îñòàâèë ìåíÿ?;;x
EVTOPTA39226;I bend my knee for the Throne of St. Peter;;;;;;;;;;;ß ïðåêëîíÿþ êîëåíî ïåðåä Òðîíîì Ñâÿòîãî Ïåòðà.;;x
EVTOPTA39230;Acknowledge their demands.;;;;;;;;;;;Ïðèíÿòü èõ òðåáîâàíèÿ;;x
EVTOPTA39240;Demand adherence to the Throne of St. Peter!;;;;;;;;;;;Äîêàçàòü âåðíîñòü òðîíó Ñâ. Ïåòðà!;;x
EVTOPTA39241;Banish the heathen from our realm.;;;;;;;;;;;Èçãíàòü ÿçû÷íèêà.;;x
EVTOPTA39244;My God, why have you forsaken me?;;;;;;;;;;;Ãîñïîäü, ïî÷åìó Òû îñòàâèë ìåíÿ?;;x
EVTOPTA39250;Grant absolution;;;;;;;;;;;Äàðîâàòü îòïóùåíèå ãðåõîâ;;x
EVTOPTA39252;Lift [From.GetHerHis] excommunication.;;;;;;;;;;;Ñíÿòü îòëó÷åíèå.;;x
EVTOPTA39260;Demand adherence to the True Faith!;;;;;;;;;;;Òðåáîâàòü ïðèâåðæåííîñòè Èñòèííîé âåðå!;;x
EVTOPTA39270;Send an emissary to have him replaced.;;;;;;;;;;;Îòïðàâèòü ýìèññàðà, ÷òîáû ñìåíèòü åãî.;;x
EVTOPTA39271;Follow the Papal Demands;;;;;;;;;;;Ïðèñëóøàòüñÿ ê ïðîñüáå Ïàïû.;;x
EVTOPTA39272;Non nobis Domine!;;;;;;;;;;;Non nobis Domine!;;x
EVTOPTA39273;Tears in Heaven!;;;;;;;;;;;Ïëà÷óò Íåáåñà!;;x
EVTOPTA39275;On Earth as in Heaven.;;;;;;;;;;;Íà Çåìëå, êàê íà Íåáå.;;x
EVTOPTA39277;Non nobis...;;;;;;;;;;;Non nobis...;;x
EVTOPTA39300;I pray to Our Lady for guidance;;;;;;;;;;;ß ìîëþñü Íàøåé Ãîñïîæå, ïóñòü îíà íàïðàâèò ìåíÿ;;x
EVTOPTA39301;Almighty Jesus guides my soul!;;;;;;;;;;;Áîæå Âñåìîãóùèé, íàïðàâü ìåíÿ!;;x
EVTOPTA39302;He is one apostle to admire!;;;;;;;;;;;Ýòî æå îäèí èç àïîñòîëîâ, âîñõèòèòåëüíî!;;x
EVTOPTA39303;If John guided Jesus, he can guide me.;;;;;;;;;;;Åñëè Èîàíí íàïðàâëÿë Èèñóñà, îí ìîæåò íàïðàâèòü è ìåíÿ.;;x
EVTOPTA39304;Veneration of a dragonslayer is never bad.;;;;;;;;;;;Ïî÷èòàíèå ñâÿòûõ åù¸ íèêîìó íå ïîâðåäèëî.;;x
EVTOPTA39310;I am Galahad!;;;;;;;;;;;ß - Ãàëàõàä!;;x
EVTOPTA39311;May God have mercy on my soul.;;;;;;;;;;;Áîæå! Ïîùàäè ìîþ äóøó.;;x
EVTOPTA39400;Horrible!;;;;;;;;;;;Óæàñíî!;;x
EVTOPTA39401;Horrible! I will write to him.;;;;;;;;;;;Óæàñíî! ß íàïèøó åìó!;;x
EVTOPTA39402;I shall redouble my efforts;;;;;;;;;;;ß íåìåäëåííî çàéìóñü ýòèì.;;x
EVTOPTA39403;I will write to him immediately.;;;;;;;;;;;Ïîñëàòü ãîíöà íåìåäëåííî!;;x
EVTOPTA39404;I will strike at these heretics!;;;;;;;;;;;ß óäàðþ ïî íèì ñåãîäíÿ æå!;;x
EVTOPTA39410;Demand that this advisor be imprisoned!;;;;;;;;;;;Ïîòðåáîâàòü çàòî÷åíèÿ ñîâåòíèêà!;;x
EVTOPTA39441;Imprison the heretic;;;;;;;;;;;Áðîñèòü åðåòèêà â òåìíèöó!;;x
EVTOPTA39445;Shocking! I must send a complaint!;;;;;;;;;;;Ýòî - íåäîïóñòèìî! ß ïîäàì æàëîáó!;;x
EVTOPTA39446;That is too bad;;;;;;;;;;;Î÷åíü æàëü.;;x
EVTOPTA39500;Allah be Praised!;;;;;;;;;;;Ñëàâà Àëëàõó!;;x
EVTOPTA39501;Lost Souls!;;;;;;;;;;;Ïîòåðÿííûå äóøè!;;x
EVTOPTA39600;There are horrors to suffer in this life as well, friend...;;;;;;;;;;;Â ýòîé æèçíè è òàê íåìàëî óæàñîâ, [From.GetFriendMF]...;;x
EVTOPTA39601;The time has come to embrace [From.Religion.GetRandomGodName].;;;;;;;;;;;Ïóñòü [From.Religion.GetRandomGodName] ïðèìåò íàñ.;;x
EVTOPTA39602;The poison that preacher spreads ends here!;;;;;;;;;;;Çàðàçà ýò[FromFrom.GetOyOgo] ïðîïîâåäíè[FromFrom.GetTsyKa] îñòàíîâèòñÿ çäåñü!;;x
EVTOPTA39603;Side with [From.GetFirstName]. Banish [FromFrom.GetFirstName].;;;;;;;;;;;[From.GetFirstName] ñî ìíîé. [FromFrom.GetFirstName] áóäåò èçãíàí[FromFrom.GetEndA].;;x
EVTOPTA39604;Best of luck.;;;;;;;;;;;Âñåãî íàèëó÷øåãî.;;x
EVTOPTA39605;Vile heathens!;;;;;;;;;;;Ìåðçêèå âàðâàðû!;;x
EVTOPTA39606;Another heathen converted.;;;;;;;;;;;Åùå îäèí íåâåðíûé îáðàùåí.;;x
EVTOPTA39607;Very unfortunate.;;;;;;;;;;;Êàêàÿ íåóäà÷à...;;x
EVTOPTA39608;That fool should be thankful!;;;;;;;;;;;Äóðàêè... ïîáëàãîäàðèëè áû!;;x
EVTOPTA39609;That will cost [FromFrom.GetHerHim]!;;;;;;;;;;;Ýòî äîðîãî [FromFrom.GetHerHim] îáîéä¸òñÿ!;;x
EVTOPTA39640;He is but a mere boy!;;;;;;;;;;;Ýòî âñåãî ëèøü ìàëü÷èøêà!;;x
EVTOPTA39660;Deus Vult!;;;;;;;;;;;Deus Vult!;;x
EVTOPTA39670;Allahu Akbar!;;;;;;;;;;;Àëëàõó àêáàð!;;x
EVTOPTA39680;Great [Root.Religion.GetRandomGodName] is with us!;;;;;;;;;;;[Root.Religion.GetRandomGodName] ñ íàìè!;;x
EVTOPTA39812;Send the invitations.;;;;;;;;;;;Ðàçîñëàòü ïðèãëàøåíèÿ.;;x
EVTOPTA39813;How kind!;;;;;;;;;;;Êàê ëþáåçíî ñ [From.GetHersHis] ñòîðîíû!;;x
EVTOPTA39815;Glory to Mani!;;;;;;;;;;;Ñëàâà Ìàíè!;;x
EVTOPTA39816;Praise Zurvan!;;;;;;;;;;;Ñëàâà Çóðâàíó!;;x
EVTOPTA39820;Send out the invitations!;;;;;;;;;;;Ðàçîñëàòü ïðèãëàøåíèÿ!;;x
EVTOPTA39821;Of course I will attend!;;;;;;;;;;;Êîíå÷íî ÿ ïðèäó!;;x
EVTOPTA39822;Well, I don't like [From.GetObjectPronoun] either;;;;;;;;;;;Íó è ëàäíî, âñ¸ ðàâíî [From.GetSheHe] ìíå íå íðàâè[From.GetLasLsya].;;x
EVTOPTA39823;Whoever does not give a branch, may God not grant their wish!;;;;;;;;;;;Áîã íå èñïîëíèò æåëàíèå òîãî, êòî íå âçÿë âåòêó!;;x
EVTOPTA39824;I must make sure bring some wood too;;;;;;;;;;;Ïðèíåñó-êà è ÿ íåìíîãî äðîâ.;;x
EVTOPTA39825;Let us celebrate the glory of Ohrmazd!;;;;;;;;;;;Äàâàéòå ïðàçäíîâàòü ïî ñëàâó Îðìàçäà!;;x
EVTOPTA39827;Until next time!;;;;;;;;;;;Äî ñëåäóþùåãî ðàçà!;;x
EVTOPTA_39617;Very well, I shall embrace this new faith!;;;;;;;;;;;×òî æ, äà áóäåò òàê!;;x
EVTOPTA_39800;Desi, the Bountiful one;;;;;;;;;;;Äýñè, Ùåäðûé;;x
EVTOPTA_39801;Weshparkar, the Wind God;;;;;;;;;;;Âåøïàðêàð, áîã âåòðà;;x
EVTOPTA_39802;Damchen, the Worldly Protector;;;;;;;;;;;Äàì÷åí, Ìèðîâîé çàùèòíèê;;x
EVTOPTA_39803;Kula Kari, God of the Mountain;;;;;;;;;;;Êóëà Êàðè, áîã Ãîðû;;x
EVTOPTB39000;Great!;;;;;;;;;;;Âåëèêîëåïíî!;;x
EVTOPTB39010;No, wait. On second thought...;;;;;;;;;;;Íåò, ïîäîæäèòå. Åñëè ïîðàçìûñëèòü...;;x
EVTOPTB39021;Demand that [From.GetSubjectPronoun] abandon [From.GetPossPronoun] vile heresy!;;;;;;;;;;;Ïîòðåáóéòå, ÷òîáû [From.GetSubjectPronoun] îòêàçà[From.GetLasLsya] îò åðåñè!;;x
EVTOPTB39023;[From.GetSubjectPronounCap] is right.;;;;;;;;;;;ß îïðàâäàþ [From.GetHersHis] îæèäàíèÿ.;;x
EVTOPTB39024;Attempt to escape;;;;;;;;;;;Ïîïûòàòüñÿ óáåæàòü;;x
EVTOPTB39100;Let them come...;;;;;;;;;;;Ïóñòü ïðèõîäÿò…;;x
EVTOPTB39101;More infidels to slaughter;;;;;;;;;;;Ãäå íàì èõ âñåõ õîðîíèòü-òî?;;x
EVTOPTB39102;The infidels come in many flavors;;;;;;;;;;;Íåâåðíûå ðàçíûå áûâàþò...;;x
EVTOPTB39200;Our coffers are not that full;;;;;;;;;;;Íàøà êàçíà è òàê ïóñòà.;;x
EVTOPTB39210;It is not our concern.;;;;;;;;;;;Ýòî íàñ íå âîëíóåò.;;x
EVTOPTB39211;I am not repenting any 'sins'.;;;;;;;;;;;"ß íå ðàñêàèâàþñü íè â êàêèõ ""ãðåõàõ"".";;x
EVTOPTB39220;Pray for Divine Help;;;;;;;;;;;Ìîëèòåñü, Áîã ïîìîæåò;;x
EVTOPTB39221;This is a secular matter...;;;;;;;;;;;Ýòî äåëî ñóãóáî ñâåòñêîå…;;x
EVTOPTB39222;God will judge us.;;;;;;;;;;;Ïóñòü Áîã ñóäèò íàñ.;;x
EVTOPTB39223;He is still a traitor...;;;;;;;;;;;Îí - âñ¸ åù¸ ïðåäàòåëü…;;x
EVTOPTB39226;I am [Root.PrimaryTitle.GetRulerTitle]!;;;;;;;;;;;ß - [Root.PrimaryTitle.GetRulerTitle]!;;x
EVTOPTB39230;Disperse the rabble.;;;;;;;;;;;Ðàçîãíàòü òîëïó;;x
EVTOPTB39240;It is not our concern.;;;;;;;;;;;Ýòî íå íàøå äåëî.;;x
EVTOPTB39241;Imprison the heathen!;;;;;;;;;;;Áðîñèòü ÿçû÷íèêà â òåìíèöó!;;x
EVTOPTB39251;[Player.Religion.GetPietyName] has its price, but this is really too much...;;;;;;;;;;;[Player.Religion.GetPietyName] ñëèøêîì äîðîãî ñòîèò...;;x
EVTOPTB39253;Repentance has its price, but this is really too much...;;;;;;;;;;;Ïîêàÿíèå èìååò ñâîþ öåíó, íî ýòî óæ ñëèøêîì...;;x
EVTOPTB39270;It's not my concern;;;;;;;;;;;Ýòî íå íàøå äåëî;;x
EVTOPTB39271;Ignore the emissary;;;;;;;;;;;Ïðîèãíîðèðîâàòü ïðîñüáó.;;x
EVTOPTB39275;Direct control is preferable.;;;;;;;;;;;Ïðÿìîé êîíòðîëü ïðåäïî÷òèòåëüíåå.;;x
EVTOPTB39300;This we can not afford.;;;;;;;;;;;Ìû íå ìîæåì ñåáå ýòî ïîçâîëèòü.;;x
EVTOPTB39400;Accursed Heathens!;;;;;;;;;;;Ïðîêëÿòûå èíîâåðöû!;;x
EVTOPTB39404;Peaceful conversion is a better way;;;;;;;;;;;Ìèðíûå ïåðåãîâîðû - ëó÷øèé ïóòü.;;x
EVTOPTB39441;I rule in my realm!;;;;;;;;;;;Çäåñü ÿ ðåøàþ ñ êåì ìíå ñîâåòîâàòüñÿ!;;x
