#CODE;ENGLISH;;;;;;;;;;;RUSSIAN;;x
EVTNAME107000;Learning Scenario;;;;;;;;;;;Oáó÷àþùèé ñöåíàðèé;;x
EVTDESC107341;The King of Castille is actually your brother, and you are currently his Primary Heir. To really make sure that you inherit his Kingdom, you could try to kill him before he can father a son to supplant you as Heir. If you click on your brother's Portrait, you can create a Plot to kill him by clicking on the Plot icon to the left of his Portrait. You can also start Plots from the Plot View. Start a Kill Plot against your dear brother...;;;;;;;;;;;"Êîðîëü Êàñòèëèè – Âàø áðàò, è Âû â íàñòîÿùåå âðåìÿ ÿâëÿåòåñü åãî ãëàâíûì íàñëåäíèêîì. Äëÿ òîãî, ÷òîáû òî÷íî óíàñëåäîâàòü åãî êîðîëåâñòâî, Âû ìîæåòå ïîïðîáîâàòü óáèòü åãî ïðåæäå, ÷åì ó íåãî ïîÿâèòñÿ ñûí, êîòîðûé ñìåíèò Âàñ â êà÷åñòâå íàñëåäíèêà. Åñëè Âû íàæì¸òå íà ïîðòðåò ñâîåãî áðàòà, Âû ìîæåòå çàìåòèòü èêîíêó ""Çàãîâîðû"" ñëåâà îò åãî èçîáðàæåíèÿ. Âû ìîæåòå ñîçäàòü çàãîâîð ñ öåëüþ åãî óáèéñòâà, âûáðàâ åãî çäåñü èëè èç îêíà çàãîâîðîâ. Ñîçäàéòå çàãîâîð óáèéñòâà Âàøåãî äîðîãîãî áðàòà...";;x
EVTDESC107342;Now you have a Plot going, but you will need the help of others to succeed. You can find Potential Plotters through the Plot View. Not all Potential Plotters might want to join your shady schemes, however. The ones that are hesitant but still close to accepting will usually come to their senses once you bribe them with gifts. To make this simpler, you can also check the 'Auto-invite Plotters' option on the Plot in the Plot View.;;;;;;;;;;;"Òåïåðü Âû ó÷àñòâóåòå â çàãîâîðå, íî Âàì íåîáõîäèìû ïîìîùíèêè. Âû ìîæåòå íàéòè ïîòåíöèàëüíûõ çàãîâîðùèêîâ ÷åðåç îêíî çàãîâîðîâ. Îäíàêî, íå âñå ïîòåíöèàëüíûå çàãîâîðùèêè çàõîòÿò ó÷àñòâîâàòü â Âàøèõ ò¸ìíûõ ñõåìàõ. Òå, êòî íå óâåðåí â ñâî¸ì æåëàíèè ïðèñîåäèíèòüñÿ ê Âàì, ìîãóò áûòü óáåæäåíû â ýòîì ïðè ïîìîùè ïîäàðêîâ. ×òîáû îáëåã÷èòü ýòî, Âû ìîæåòå òàêæå Âûáðàòü îïöèþ ""Àâòîìàòè÷åñêè ïðèãëàøàòü çàãîâîðùèêîâ"" â îêíå çàãîâîðîâ.";;x
EVTDESC107343;The assassination was successful and your brother is dead... but don't feel too bad about it - after all, this is the Middle Ages! You are now the king of two Kingdoms - León and Castille! You can use the same technique to get your hands on the Kingdom of Galicia as well, reuniting your father's Realm. Yes, in order to do it you will have to kill your other brother before he spawns a son!;;;;;;;;;;;Ïîïûòêà óáèéñòâà îêàçàëàñü óñïåøíîé è òåïåðü Âàø áðàò ì¸ðòâ... íî íå ñòîèò ñëèøêîì ñîæàëåòü îá ýòîì – â êîíöå êîíöîâ, ýòî æå Ñðåäíåâåêîâüå! Ñåé÷àñ Âû óïðàâëÿåòå äâóìÿ êîðîëåâñòâàìè – Ëåîíîì è Êàñòèëèåé! Âû ìîæåòå èñïîëüçîâàòü òîò æå ìåòîä, ÷òîáû ïðèáðàòü ê ðóêàì Ãàëèñèþ è îáúåäèíèòü çåìëè Âàøåãî îòöà. Äà, äëÿ òîãî ÷òîáû ñäåëàòü ýòî, Âàì íåîáõîäèìî óáèòü äðóãîãî ñâîåãî áðàòà ïðåæäå, ÷åì ó íåãî ïîÿâèòñÿ ñûí!;;x
EVTDESC107344;Congratulations, another brother lies dead and you have successfully reunited your father's Realm! This concludes the main Learning Scenario, although as long as [Root.GetTitledFirstName] is alive, you might get more messages depending on what happens in the game. You now know everything you need in order to survive and thrive, but there are many more features to discover and master. (Check out the various Tutorial chapters, or simply learn by doing...) Good luck, Kinslayer!;;;;;;;;;;;Ïîçäðàâëÿåì, åù¸ îäèí áðàò ì¸ðòâ è Âû óñïåøíî îáúåäèíèëè çåìëè Âàøåãî îòöà! Íà ýòîì çàâåðøàåòñÿ îñíîâíàÿ ÷àñòü îáó÷àþùåãî ñöåíàðèÿ, õîòÿ, ïîêà [Root.GetTitledFirstName] æèâ, Âû ìîæåòå ïîëó÷èòü áîëüøå ñîîáùåíèé, â çàâèñèìîñòè îò òîãî, ÷òî ïðîèñõîäèò â èãðå. Òåïåðü Âû çíàåòå âñ¸, ÷òî íåîáõîäèìî äëÿ òîãî, ÷òîáû âûæèòü è ïðîöâåòàòü, íî ñóùåñòâóåò ìíîæåñòâî îñîáåííîñòåé, êîòîðûìè íåîáõîäèìî îâëàäåòü (ïðîñìîòðèòå ðàçëè÷íûå ãëàâû ó÷åáíèêà, èëè ïðîñòî èçó÷èòå èõ íà ïðàêòèêå). Óäà÷è, áðàòîóáèéöà!;;x
EVTDESC107345;Someone in your Realm has started a Faction against you! You can see this Faction, its leader and any other members in the Factions View. Some Faction members might consider leaving a Faction if their opinion of you is increased, but in many cases you might need to get rid of them in some other way.;;;;;;;;;;;Êòî-òî â Âàøåì ãîñóäàðñòâå ñîçäàë ôðàêöèþ ïðîòèâ Âàñ! Âû ìîæåòå ïðîñìîòðåòü ýòó ôðàêöèþ, å¸ ëèäåðà è îñòàëüíûõ ñîó÷àñòíèêîâ â îêíå ôðàêöèé. Íåêîòîðûå ÷ëåíû ôðàêöèé ìîãóò ïîêèíóòü å¸, åñëè èõ ìíåíèå î Âàñ óëó÷øèòñÿ, íî âî ìíîãèõ ñëó÷àÿõ Âàì òàê èëè èíà÷å ïðèäåòñÿ èçáàâèòüñÿ îò íèõ.;;x
EVTDESC107350;The Learning Scenario has now ended. Your character died, and if you wish you can now keep playing the game as your Heir, continuing to create the epic story of your Dynasty down through the generations.;;;;;;;;;;;Íà ýòîì íàø îáó÷àþùèé ñöåíàðèé ïîäîøåë ê êîíöó. Âàø ïåðñîíàæ ì¸ðòâ è åñëè Âû õîòèòå, òî ìîæåòå ïðîäîëæèòü èãðó çà Âàøåãî íàñëåäíèêà, ñîçäàâàÿ ýïè÷åñêóþ èñòîðèþ Âàøåé äèíàñòèè èç ïîêîëåíèÿ â ïîêîëåíèå.;;x
EVTDESC107360;The Incapable Trait was removed from your character since you are playing the Learning Scenario.;;;;;;;;;;;"×åðòà ""Íåäååñïîñîáíûé"" áûëà óäàëåíà ñ Âàøåãî ïåðñîíàæà, òàê êàê Âû èãðàåòå â îáó÷àþùèé ñöåíàðèé.";;x
EVTOPTA107000;Got It!;;;;;;;;;;;Õîðîøî;;x
EVTOPTA107001;Got It!;;;;;;;;;;;ßñíî;;x
EVTOPTA107002;Got It!;;;;;;;;;;;Ïîíÿòíî;;x
EVTOPTA107003;Got It!;;;;;;;;;;;ßñíî;;x
EVTOPTA107004;Got It!;;;;;;;;;;;ßñíî;;x
EVTOPTA107005;Got It!;;;;;;;;;;;ßñíî;;x
EVTOPTA107006;Got It!;;;;;;;;;;;ßñíî;;x
EVTOPTA107007;Got It!;;;;;;;;;;;ßñíî;;x
EVTOPTA107008;Got It!;;;;;;;;;;;ßñíî;;x
EVTOPTA107009;Got It!;;;;;;;;;;;Õîðîøî;;x
EVTOPTA107100;Got It!;;;;;;;;;;;Õîðîøî;;x
EVTOPTA107101;Got It!;;;;;;;;;;;Ïîíÿòíî;;x
EVTOPTA107102;Got It!;;;;;;;;;;;Ïîíÿòíî;;x
EVTOPTA107103;Got It!;;;;;;;;;;;Ïîíÿòíî;;x
EVTOPTA107104;Got It!;;;;;;;;;;;Ïîíÿòíî;;x
EVTOPTA107202;Got It!;;;;;;;;;;;ßñíî;;x
EVTOPTA107203;Got It!;;;;;;;;;;;Ïîíÿòíî;;x
EVTOPTA107204;Got It!;;;;;;;;;;;Ïîíÿòíî;;x
EVTOPTA107205;Got It!;;;;;;;;;;;Õîðîøî;;x
EVTOPTA107250;Got It!;;;;;;;;;;;ßñíî;;x
EVTOPTA107251;Got It!;;;;;;;;;;;Õîðîøî;;x
EVTOPTA107252;Got It!;;;;;;;;;;;ßñíî;;x
EVTOPTA107253;Got It!;;;;;;;;;;;Ïîíÿòíî;;x
EVTOPTA107254;Got It!;;;;;;;;;;;Õîðîøî;;x
EVTOPTA107300;Got It!;;;;;;;;;;;Õîðîøî;;x
EVTOPTA107301;Got It!;;;;;;;;;;;ßñíî;;x
EVTOPTA107302;Got It!;;;;;;;;;;;Õîðîøî;;x
EVTOPTA107303;Got It!;;;;;;;;;;;Õîðîøî;;x
EVTOPTA107304;Got It!;;;;;;;;;;;Õîðîøî;;x
EVTOPTA107305;Got It!;;;;;;;;;;;ßñíî;;x
EVTOPTA107306;Got It!;;;;;;;;;;;Ïîíÿòíî;;x
EVTOPTA107307;Got It!;;;;;;;;;;;ßñíî;;x
EVTOPTA107310;Got It!;;;;;;;;;;;Ïîíÿòíî!;;x
EVTOPTA107311;Got It!;;;;;;;;;;;ßñíî;;x
EVTOPTA107320;Got It!;;;;;;;;;;;ßñíî;;x
EVTOPTA107325;Got It!;;;;;;;;;;;Õîðîøî;;x
EVTOPTA107326;Got It!;;;;;;;;;;;ßñíî;;x
EVTOPTA107327;Got It!;;;;;;;;;;;Ïîíÿòíî;;x
EVTOPTA107328;Got It!;;;;;;;;;;;ßñíî;;x
EVTOPTA107329;Got It!;;;;;;;;;;;Ïîíÿòíî;;x
EVTOPTA107330;Got It!;;;;;;;;;;;Ïîíÿòíî;;x
EVTOPTA107331;Got It!;;;;;;;;;;;Ïîíÿòíî;;x
EVTOPTA107332;Got It!;;;;;;;;;;;ßñíî;;x
EVTOPTA107333;Got It!;;;;;;;;;;;ßñíî;;x
EVTOPTA107334;Got It!;;;;;;;;;;;Ïîíÿòíî;;x
EVTOPTA107340;Got It!;;;;;;;;;;;ßñíî;;x
EVTOPTA107341;Got It!;;;;;;;;;;;Õîðîøî;;x
EVTOPTA107342;Got It!;;;;;;;;;;;Ïîíÿòíî;;x
EVTOPTA107343;Got It!;;;;;;;;;;;ßñíî;;x
EVTOPTA107344;Got It!;;;;;;;;;;;Ñïàñèáî!;;x
EVTOPTA107345;Got It!;;;;;;;;;;;Ïîíÿòíî;;x
EVTOPTA107350;End the Learning Scenario;;;;;;;;;;;Çàêîí÷èòü îáó÷àþùèé ñöåíàðèé;;x
EVTOPTA107360;Got It!;;;;;;;;;;;ßñíî;;x
EVTTOOLTIP107008;Help to find good spouses will follow.;;;;;;;;;;;Ñëåäóéòå óêàçàíèÿì, êîòîðûå ïîìîãóò íàéòè õîðîøóþ ñóïðóãó.;;x
